Region;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Respublika Severnaya Osetiya-Alaniya;2767015.2;4741930.5;9650601.9;8484493.7;7140242.8;6305977.3;8215678.1;8020022.3;8980480.3;10149942.5;10816326.5;12836998.1;9973391.2;15136549.8;9067676.8;8375610.1;9872433.9;9941010
CHechenskaya Respublika;0;115710;255708.1;889778.1;1056332.4;1194010;1438406.9;2155958;2215006.5;4353885.8;3756950.3;4508438.1;4049918.5;4982069.4;4562618.7;5116629.8;7163406;7039063.9
Stavropol'skij kraj;16808308.8;21414152.8;27085714.2;31570240.9;41062033.2;34963182.8;45919639;54762629.6;51993443.2;56113918;63877465.1;90503140.8;92293554.8;90750255.2;99638393.5;95392976.5;105118319.9;137554143
Respublika Bashkortostan;91610443.8;106509147.8;145844813.9;163278308.8;211335846.7;141119931.6;212130408.6;319088682.1;428307104.8;349536231.9;363255286.9;388639823.1;365926856.7;418983291.4;582015097.3;559912412.6;421008897.6;605188867.4
Respublika Marij El;6255597.1;6750108.2;8135573.4;11886018.1;15369166.1;14871652;23184602.8;27190417.8;34828651.1;30622302.7;32534205.5;48193557.6;47087556;55537190.1;53346551;52885431.1;50218544.9;54955124.1
Respublika Mordoviya;9350057.1;10808845.1;14578737.7;18360634.8;24497534.7;19575265.3;26947645.5;27683510.9;30264737.8;33466318.9;37356813.5;42394208.4;51425401.6;54704144.9;59111759.4;64094927.6;71819873.4;84892407.7
Respublika Tatarstan (Tatarstan);69498406.9;81704101.1;129223513.6;164139964.6;176547157.5;136033876.1;170828337.6;221634169.4;263008005;279393325.9;311116820.4;361555714.3;356363988.9;364811641.6;389860893.9;412503392.6;449933616.5;648636355.9
Udmurtskaya Respublika;22394622.4;29741734.9;33940933.8;41605165.1;48252745.6;43205129.4;52099923.7;60040378.1;65369208.4;72184614.2;80929333.7;98577381;113349578;112107739;121410318.3;137658982.3;129952551.6;142887519.7
CHuvashskaya Respublika - CHuvashiya;13907009.9;15862361;23777551.6;34532201.8;46366385.7;34606631.3;42401763.7;48324113.1;56548986.5;54914102.1;55160358.8;62479783.2;67844890.7;75293168;82341772.7;87847276.3;90096757.3;95081648.1
Permskij kraj;66257053.6;96346353.9;105396084.4;146726043.2;211612617.9;144334602.4;187058016.8;273467768.4;267151264.7;270458897.8;297580715.2;328968158.4;344229223.4;372649234.8;401672688.5;430039171.3;421019248.1;467592196.7
